,code,mean_rt,word,surprisal
6361,33904,270.269,in,3.70415
6362,33905,245.37150000000003,the,2.794
6363,33906,267.581,battle,12.1494
6364,33907,292.56149999999997,of,7.55868
6366,33909,327.6785,fought,15.5494
6367,33910,299.3645,less,11.6594
6368,33911,274.427,than,2.24811
6369,33912,272.3275,three,9.39538
6370,33913,307.438,months,4.00773
6371,33914,299.9265,earlier,6.57298
6372,33915,316.598,when,11.0849
6373,33916,289.0915,four,12.8052
6374,33917,274.14549999999997,successive,17.688
6375,33918,297.86350000000004,governments,14.0639
6376,33919,290.1245,had,9.50993
6377,33920,285.3395,ruled,12.4552
6378,33921,277.8815,here,11.869
6379,33922,251.38000000000002,in,5.63774
6380,33923,271.7205,three,9.95071
6381,33924,318.942,days,5.27389
6385,33928,298.1275,And,6.26392
6387,33930,303.1405,in,5.9754
6389,33932,283.31149999999997,all,10.851
6391,33934,327.717,suffered,15.5946
6392,33935,271.673,a,3.64422
6393,33936,249.844,state,9.68405
6394,33937,293.241,of,4.2548
6396,33939,257.28200000000004,The,2.68215
6399,33942,282.023,forces,14.1175
6400,33943,262.78200000000004,held,12.3123
6401,33944,270.2642105263158,two,9.60725
6402,33945,274.0685,northern,15.9719
6403,33946,272.771,provinces,16.4873
6404,33947,277.99899999999997,and,7.00653
6405,33948,251.504,openly,15.0954
6406,33949,251.42399999999998,took,11.7681
6407,33950,244.1615,the,3.39271
6408,33951,254.91500000000002,offensive,16.6845
6409,33952,270.17199999999997,in,6.66784
6410,33953,273.2765,three,10.0029
6412,33955,323.985,Throughout,13.9465
6413,33956,313.8245,the,1.39681
6414,33957,281.517,land,11.8419
6415,33958,252.8775,their,9.96256
6417,33960,374.094,terrorists,17.3232
6418,33961,337.4385,spread,14.0166
6419,33962,330.17600000000004,fear,13.1828
6420,33963,265.4455,of,3.33972
6422,33965,311.93600000000004,and,4.34672
6424,35000,403.0991666666667,On,7.6318
6425,35001,325.84208333333333,April,15.1634
6428,35004,524.3937500000001,the,6.46964
6429,35005,365.0269565217392,sturdy,16.6525
6430,35006,411.08958333333334,little,12.2445
6434,35010,470.9713043478261,weighed,16.331
6436,35012,352.6070833333333,in,5.9754
6437,35013,326.33375,St.,11.4007
6441,35017,374.44666666666666,and,5.88133
6442,35018,325.59166666666664,floated,17.2739
6443,35019,318.2270833333333,down,11.0183
6444,35020,301.09541666666667,the,3.82437
6446,35022,360.86791666666664,toward,12.2758
6447,35023,414.3491666666667,the,2.33772
6449,35025,293.58416666666665,She,8.86122
6451,35027,311.7445833333333,besides,15.4653
6452,35028,341.74125000000004,her,11.2813
6454,35030,321.31583333333333,a,7.7706
6455,35031,333.97625,crew,16.5371
6456,35032,296.7058333333333,of,3.42789
6458,35034,337.01125,and,4.34672
6459,35035,430.2095454545455,provisions,13.0658
6460,35036,433.28833333333336,for,3.93249
6461,35037,371.21583333333336,a,4.10541
6463,35039,369.62208333333336,of,4.51602
6464,35040,380.19,exploration,14.4956
6465,35041,370.3129166666667,of,6.66383
6466,35042,316.55041666666665,the,3.44768
6467,35043,313.76,Arctic,16.8322
6468,35044,350.8691666666667,waters,15.6392
6469,35045,316.79375,of,5.13332
6470,35046,320.79541666666665,North,11.0956
6472,35048,378.05625000000003,Seventeen,15.5374
6473,35049,364.3954166666667,months,12.7266
6475,35051,333.87291666666664,on,7.28026
6476,35052,329.8304166666667,September,11.2779
6479,35055,420.52416666666664,an,9.86827
6480,35056,413.5469565217391,Irish,13.234
6481,35057,397.64708333333334,fishing,15.1669
6482,35058,449.17875,boat,15.7732
6484,35060,339.1091666666667,the,6.52863
6485,35061,314.95875,Discovery,18.1505
6488,35064,398.07375,outside,12.5814
6491,35067,333.6308333333333,When,7.73621
6492,35068,313.0395833333333,she,9.66075
6493,35069,400.03749999999997,reached,13.8814
6495,35071,321.51208333333335,she,12.9535
6496,35072,292.81625,was,4.08842
6497,35073,289.4058333333333,found,9.90067
6498,35074,288.98083333333335,to,6.81467
6499,35075,305.7995833333333,have,7.68786
6500,35076,285.6920833333333,on,11.7126
6501,35077,301.18125000000003,board,13.4864
6502,35078,315.52500000000003,only,10.6551
6503,35079,318.73833333333334,eight,9.86899
6505,35081,324.0804166666667,all,10.466
6506,35082,290.6095833333333,near,13.0922
6508,35084,303.48291666666665,The,2.68215
6509,35085,324.93541666666664,captain,14.4404
6510,35086,309.35875,was,8.36122
6512,35088,288.14958333333334,and,5.87255
6513,35089,294.73875,the,4.67574
6514,35090,292.87708333333336,mate,17.9679
6515,35091,324.01166666666666,was,8.3361
6517,35093,302.20916666666665,The,2.68215
6518,35094,356.7675,man,10.4216
6519,35095,332.36875000000003,who,3.27436
6520,35096,294.55458333333337,now,8.3205
6522,35098,334.2941666666667,her,10.3059
6523,35099,338.92958333333337,had,9.27341
6524,35100,339.76565217391305,started,9.88863
6525,35101,320.18125000000003,the,5.03028
6527,35103,297.92,as,7.86674
6528,35104,295.27166666666665,an,6.74469
6529,35105,382.62125,ordinary,12.3457
6531,35107,346.30583333333334,What,8.53094
6532,35108,384.6779166666667,disaster,13.9916
6533,35109,387.24,struck,14.8424
6534,35110,327.4591666666667,the,6.48695
6535,35111,333.0983333333333,Discovery,18.0603
6536,35112,328.2870833333333,during,10.527
6537,35113,350.69083333333333,those,7.74992
6540,35116,328.6333333333333,What,8.53094
6541,35117,387.1558333333333,happened,7.35095
6542,35118,291.15541666666667,to,2.78349
6543,35119,272.6225,the,4.48029
6545,35121,332.3845833333333,missing,14.5621
6547,35123,323.7326086956522,These,8.36628
6548,35124,340.6116666666667,questions,13.5906
6549,35125,317.4579166666667,have,8.00778
6550,35126,330.55958333333336,remained,13.0594
6551,35127,314.8329166666667,one,7.69131
6552,35128,359.86083333333335,of,3.19237
6553,35129,276.60956521739126,the,1.61721
6554,35130,284.2970833333333,great,12.186
6555,35131,275.4433333333333,sea,15.1927
6556,35132,338.4945833333333,mysteries,17.3969
6557,35133,270.4483333333333,of,2.96339
6558,35134,265.40791666666667,all,7.66035
6560,35136,283.9604166666667,For,6.51944
6561,35137,290.4508333333333,hundreds,15.316
6562,35138,277.15625,of,0.238284
6564,35140,279.46125,the,6.70896
6565,35141,287.84541666666667,evidence,11.5984
6566,35142,327.87916666666666,available,13.773
6567,35143,360.06791666666663,consisted,17.71
6568,35144,330.0,of,0.667089
6570,35146,411.9704166666666,the,6.70896
6575,35151,306.0708333333333,a,7.0896
6576,35152,332.17083333333335,highly,10.5029
6577,35153,382.6875,prejudiced,17.8252
6578,35154,404.4558333333334,account,12.559
6579,35155,309.8808333333333,by,8.78357
6580,35156,294.98583333333335,one,7.98443
6581,35157,276.12583333333333,of,3.39681
6582,35158,268.5129166666667,the,1.61721
6585,35161,309.7545833333333,a,10.0321
6586,35162,290.32,note,13.1505
6587,35163,331.7916666666667,found,12.8518
6588,35164,301.55041666666665,in,3.83388
6589,35165,307.4420833333333,a,4.55041
6590,35166,334.33625,dead,13.3795
6592,35168,326.97666666666663,desk,15.1246
6593,35169,344.7295833333333,on,8.21395
6595,35171,329.515,and,5.15896
6597,35173,338.40125,several,13.3173
6600,35176,317.4579166666667,All,8.91274
6602,35178,366.11625,they,15.5201
6603,35179,392.80125,offered,13.4389
6604,35180,324.335,a,4.32875
6605,35181,352.6152173913043,highly,10.4991
6606,35182,348.62625,confused,16.3643
6608,35184,299.8120833333333,But,4.58894
6609,35185,321.38625,since,8.22732
6611,35187,583.7716666666666,researchers,13.2633
6613,35189,393.7558333333333,into,9.06367
6614,35190,357.215,ancient,18.3955
6615,35191,379.57000000000005,court,12.8175
6616,35192,361.93083333333334,records,9.54835
6617,35193,339.62208333333336,and,3.47444
6618,35194,340.90291666666667,legal,11.3792
6619,35195,311.08458333333334,files,15.773
6620,35196,333.9733333333333,have,9.15215
6621,35197,338.04833333333335,been,3.27895
6622,35198,296.77875,able,5.73903
6623,35199,289.91249999999997,to,0.225753
6624,35200,303.8304166666667,find,7.86704
6626,35202,420.1245833333333,pieces,13.8815
6627,35203,301.28041666666667,of,1.7333
6629,35205,314.6970833333333,Not,9.29027
6630,35206,317.5254166666667,enough,12.8411
6631,35207,333.17583333333334,to,1.91892
6632,35208,289.99333333333334,do,7.53142
6633,35209,296.78208333333333,away,5.84702
6634,35210,319.53416666666664,with,0.648661
6635,35211,285.60875,all,7.97669
6637,35213,322.2895833333333,but,10.9266
6638,35214,332.26458333333335,sufficient,14.2096
6639,35215,299.1204166666667,to,2.57885
6640,35216,297.47041666666667,give,7.93734
6641,35217,278.59666666666664,a,5.87255
6642,35218,316.76208333333335,fairly,10.3892
6643,35219,350.51666666666665,accurate,16.1996
6644,35220,329.90291666666667,picture,4.96339
6645,35221,302.97875,of,3.03342
6646,35222,284.7683333333334,the,3.00773
6647,35223,293.0316666666667,events,13.0536
6648,35224,286.17333333333335,of,1.71874
6649,35225,287.87624999999997,the,1.71874
6652,35228,329.98583333333335,have,8.28852
6653,35229,294.8183333333333,had,6.49935
6654,35230,354.5645833333333,two,11.8992
6655,35231,384.64166666666665,reasons,11.4791
6656,35232,343.52500000000003,for,2.85749
6658,35234,411.27416666666664,so,11.4698
6659,35235,343.1141666666667,long,5.72072
6660,35236,385.8458333333333,in,9.64441
6661,35237,294.05833333333334,their,6.96286
6664,35240,308.1483333333333,they,15.9277
6665,35241,370.47875,wanted,8.46208
6666,35242,308.285,to,1.71874
6667,35243,313.28333333333336,clarify,16.1039
6668,35244,286.9454166666667,a,7.57991
6670,35246,430.97478260869565,bizarre,16.0001
6673,35249,310.28875,they,15.9277
6674,35250,347.17333333333335,believed,9.67407
6675,35251,309.8829166666667,it,7.5781
6676,35252,337.1254166666667,important,13.185
6677,35253,310.29291666666666,to,3.57311
6678,35254,362.96166666666664,determine,9.82344
6679,35255,285.99875000000003,the,4.81508
6680,35256,299.695,fate,13.9957
6681,35257,315.93291666666664,of,0.981775
6682,35258,275.37583333333333,the,1.36635
6683,35259,276.64208333333335,captain --,17.7606
6684,35260,336.02916666666664,a,4.65418
6685,35261,291.66249999999997,man,10.2082
6686,35262,300.5741666666667,whose,13.6036
6687,35263,272.4770833333333,name,13.1869
6688,35264,289.9841666666667,is,3.88029
6689,35265,359.90000000000003,permanently,17.017
6691,35267,309.9458333333333,on,7.28026
6692,35268,289.94,our,8.2351
6694,35270,381.34999999999997,on,7.28026
6695,35271,398.0054166666667,American,12.1391
6696,35272,373.64625,towns,16.598
6697,35273,319.22291666666666,and,6.42539
6699,35275,352.54791666666665,on,8.08707
6700,35276,331.1566666666667,a,4.44367
6701,35277,340.45958333333334,great,9.39915
6702,35278,337.62791666666664,American,12.0237
6704,35280,341.015,and,5.54582
6705,35281,310.865,on,9.17999
6706,35282,301.07958333333335,half,13.5076
6707,35283,313.63166666666666,a,3.8472
6708,35284,341.5295833333333,million,10.915
6709,35285,322.1433333333333,square,9.36121
6710,35286,338.9066666666667,miles,8.02457
6711,35287,293.8520833333333,of,4.71148
6712,35288,319.3208333333333,Arctic,16.8059
6714,35290,346.57166666666666,The,2.68215
6716,35292,462.6066666666666,Henry,14.2416
6718,35294,352.7208333333333,This,7.11691
6719,35295,366.4316666666667,is,2.32396
6720,35296,325.12291666666664,the,2.35264
6721,35297,303.50958333333335,story,12.3158
6722,35298,321.09499999999997,of,3.09725
6723,35299,275.2729166666667,his,6.8614
6724,35300,287.7445833333333,last,10.0385
6725,35301,306.44166666666666,tragic,18.7978
6727,35303,311.0416666666667,as,7.81476
6728,35304,355.8141666666667,nearly,12.7764
6729,35305,327.73833333333334,as,5.06695
6730,35306,347.1754166666667,we,7.73957
6731,35307,306.9916666666667,are,5.06964
6732,35308,313.7808333333333,able --,12.0232
6733,35309,320.88124999999997,or,6.21864
6736,35312,337.21999999999997,will,9.10262
6737,35313,327.73541666666665,be,2.77817
6738,35314,310.88625,able --,4.62131
6739,35315,294.9875,to,5.76756
6741,35317,375.85625,The,13.6888
6742,35318,377.1025,sailing,16.1995
6743,35319,377.21625,in,6.7556
6744,35320,347.66333333333336,the,2.68569
6745,35321,305.49666666666667,spring,9.26222
6746,35322,304.61333333333334,of,3.49675
6748,35324,406.0408333333333,was,9.83639
6750,35326,341.9316666666667,fourth,14.6483
6751,35327,323.77833333333336,in,7.21132
6752,35328,295.4175,four,9.87185
6754,35330,309.59999999999997,Each,9.56462
6755,35331,339.83,time,6.17765
6756,35332,332.11541666666665,his,8.9584
6757,35333,376.08666666666664,objective,12.5035
6758,35334,316.30583333333334,had,9.24988
6759,35335,310.8533333333333,been,3.18334
6760,35336,296.85291666666666,the,6.60962
6761,35337,302.3275,same --,8.17828
6762,35338,302.00124999999997,a,4.65418
6763,35339,298.89416666666665,direct,11.0295
6764,35340,293.6829166666667,water,13.6909
6765,35341,316.49583333333334,passage,15.5178
6766,35342,321.48583333333335,from,9.05599
6767,35343,327.7941666666667,Western,13.5223
6768,35344,372.9870833333334,Europe,4.61838
6769,35345,314.0045833333333,to,8.63881
6770,35346,282.66833333333335,the,4.48029
6771,35347,268.3595833333333,Far,12.6571
6773,35349,357.85695652173916,In,4.57937
6775,35351,371.93249999999995,and,6.40046
6777,35353,312.6479166666667,the,6.16037
6778,35354,316.31625,English,16.6739
6780,35356,455.2920833333333,Company,15.5201
6781,35357,376.95,had,9.15754
6782,35358,350.51875,sent,12.4552
6783,35359,300.0179166666667,him,8.60725
6785,35361,334.8533333333333,to,6.14296
6786,35362,284.8066666666667,look,9.57444
6787,35363,303.18583333333333,for,2.48977
6788,35364,257.64,a,3.49675
6789,35365,315.0516666666667,route,17.1089
6790,35366,272.59208333333333,over,9.69687
6791,35367,268.20125,the,1.58178
6792,35368,266.82125,North,12.2775
6794,35370,342.7166666666667,or,8.80133
6795,35371,302.88124999999997,across,12.8824
6796,35372,287.995,the,0.568773
6797,35373,309.8120833333333,top,10.6307
6798,35374,286.7945833333333,of,2.84992
6801,35377,343.78791666666666,he,12.1491
6802,35378,272.2945833333333,had,5.1987
6804,35380,298.795,and,5.57675
6805,35381,291.02458333333334,the,4.67574
6807,35383,411.41291666666666,Company,15.6203
6808,35384,316.45666666666665,indicated,13.1727
6809,35385,346.4554166666667,it,3.20222
6810,35386,289.3854166666667,would,3.74469
6811,35387,275.09208333333333,not,6.83144
6812,35388,280.80833333333334,back,11.6661
6813,35389,301.18375,him,12.1144
6815,35391,307.71541666666667,In,4.57937
6817,35393,322.17291666666665,the,7.44123
6818,35394,318.81166666666667,Dutch,11.7785
6819,35395,314.2545833333333,East,12.8951
6820,35396,301.34875,India,15.3993
6821,35397,303.45208333333335,Company,15.7964
6822,35398,316.3591304347826,hired,14.0608
6824,35400,291.2320833333333,gave,12.4789
6825,35401,320.60875,him,4.16381
6826,35402,268.59666666666664,two,11.7326
6827,35403,345.8925,learned,14.279
6830,35406,321.2341666666667,him,11.7383
6831,35407,284.21999999999997,out,5.36753
6832,35408,338.0316666666667,with,9.62082
6833,35409,284.66041666666666,a,3.59166
6834,35410,254.68916666666667,ship,14.1322
6835,35411,294.6741666666667,called,11.549
6836,35412,267.0258333333333,the,2.89836
6837,35413,290.31666666666666,Half,18.189
6839,35415,289.2454166666667,and,5.48786
6840,35416,333.39458333333334,supplied,15.554
6841,35417,323.47125,him,11.3834
6842,35418,266.5570833333333,with,6.00387
6843,35419,295.41,Dutch,13.7459
6845,35421,351.7525,This,7.11691
6846,35422,255.68500000000003,time,6.35473
6847,35423,259.54625,he,7.60813
6848,35424,303.73791666666665,turned,10.5236
6850,35426,328.2241666666667,to,6.14296
6851,35427,297.8645833333333,the,3.06681
6852,35428,322.1041666666667,middle,12.7627
6853,35429,277.6308333333333,Atlantic,15.8675
6854,35430,353.80125,coast,6.91759
6855,35431,313.615,of,4.42789
6856,35432,268.9479166666667,North,11.0956
6858,35434,313.1254166666667,His,8.53094
6859,35435,362.78541666666666,chief,8.74755
6860,35436,332.15500000000003,discovery,16.7893
6861,35437,328.2191666666667,was,8.9049
6862,35438,357.90541666666667,important --,13.5624
6863,35439,366.6970833333333,the,4.27194
6864,35440,328.83125,Great,11.627
6865,35441,305.12875,North,14.6015
6867,35443,577.4229166666667,the,6.84013
6869,35445,468.8195652173913,River --,13.8802
6870,35446,382.31583333333333,but,6.10551
6871,35447,387.09291666666667,it,7.23897
6872,35448,358.52375,produced,13.1721
6873,35449,344.4558333333334,no,8.28532
6876,35452,325.08,When,7.73621
6877,35453,411.6139130434783,the,2.01484
6878,35454,340.055652173913,Half,18.1965
6879,35455,347.1125,Moon,15.7397
6880,35456,308.0620833333333,put,12.0078
6881,35457,313.06041666666664,in,3.73333
6882,35458,276.7058333333334,at,11.2866
6885,35461,363.6933333333333,in,5.80341
6886,35462,292.8229166666667,the,3.04098
6887,35463,350.6408333333333,fall,9.94698
6888,35464,280.97583333333336,of,3.48428
6890,35466,292.48291666666665,word,13.218
6891,35467,317.1620833333333,of,4.82304
6893,35469,310.005,findings,15.7846
6894,35470,348.23125,leaked,17.0725
6896,35472,301.39,and,5.48786
6897,35473,310.18958333333336,English,13.931
6898,35474,310.1816666666667,interest,11.5209
6899,35475,303.7454166666667,in,2.88808
6900,35476,271.1933333333333,him,12.3094
6902,35478,326.13458333333335,The,2.68215
6903,35479,330.64625,government,7.05784
6904,35480,324.9504166666666,forbade,17.9569
6905,35481,373.4725,Hudson,15.9749
6906,35482,322.03249999999997,to,6.93794
6907,35483,308.3483333333333,return,9.47811
6908,35484,299.44874999999996,to,0.828039
6909,35485,335.36083333333335,Amsterdam,17.996
6910,35486,350.87791666666664,with,8.67686
6911,35487,339.0316666666667,his,6.26318
6913,35489,311.2245833333333,He,5.6328
6915,35491,338.2991304347826,went,12.4514
6916,35492,352.0933333333333,to,3.03494
6917,35493,329.6816666666667,London,12.3386
6918,35494,312.435,and,5.53745
6919,35495,312.6939130434783,spent,12.2223
6920,35496,284.7716666666667,the,5.71871
6921,35497,274.7054166666667,winter,12.7837
6922,35498,325.9816666666667,talking,13.8332
6923,35499,323.4058333333333,to,2.92788
6924,35500,259.1508333333333,men,15.9346
6925,35501,278.2291666666667,of,8.38965
6927,35503,322.0058333333333,By,8.26237
6929,35505,359.3775,he,11.7415
6930,35506,264.3020833333333,was,4.78926
6931,35507,322.99083333333334,supported,11.0847
6932,35508,299.07875,by,2.00773
6933,35509,264.99208333333337,a,4.28921
6934,35510,269.84083333333336,rich,12.0733
6935,35511,287.99583333333334,merchant,14.6641
6936,35512,315.59166666666664,syndicate,15.9591
6937,35513,424.0020833333333,under,10.3809
6938,35514,301.38416666666666,the,1.96033
6940,35516,332.16375,of,2.53627
6942,35518,383.3591666666667,Prince,15.3111
6943,35519,344.3575,of,7.40615
6945,35521,313.4791666666667,He,5.6328
6946,35522,370.695,had,6.39844
6947,35523,305.93416666666667,obtained,10.0043
6948,35524,292.05625000000003,and,6.58396
6950,35526,372.865,a,7.64526
6951,35527,368.76416666666665,veteran,12.4209
6952,35528,343.21958333333333,ship,14.7401
6953,35529,337.8520833333333,called,11.549
6954,35530,301.68,the,2.89836
6955,35531,324.92333333333335,Discovery,18.189
6956,35532,308.8958333333333,and,6.46743
6957,35533,301.55833333333334,had,8.99943
6958,35534,346.69291666666663,recruited,17.5582
